random_var_0,random_var_1,random_var_2,random_var_3,random_var_4,random_var_5,random_var_6,random_var_7,random_var_8,random_var_9,random_var_10,random_var_11,random_var_12,random_var_13,random_var_14,random_var_15,random_var_16,random_var_17,random_var_18,random_var_19,cat_3,cat_5,cat_20,cat_200,num_2%,num_20%,num_90%,num_99%,weight_variable,sample variable,target,amount
-1.0969826,0.33156872,0.79674166,-1.3343756,1.4873208,1.2029204,0.22214945,4.654049,-3.6968884,0.39529753,1.8828795,-2.6547368,-0.55346936,-0.20265692,-1.5880527,-1.6623014,-3.5191162,-0.96121746,-1.069687,5.5893207,1,nan,13.0,28,10.750942,38.51157,,,0.9322021,training,0,0.0
0.2896659,-1.2632563,-0.86442107,1.6308868,0.62579596,-2.5588446,-1.7733907,-3.051672,-0.9546081,1.9075038,-1.8326274,-1.0975245,-0.18028499,-2.3247128,-1.4755166,1.212453,-1.8952544,-1.0932443,0.09247331,-2.4847128,3,nan,13.0,69,10.348898,51.956825,,,0.18400317,training,0,0.0
-1.7506455,-0.39156583,0.7928859,1.1945677,-0.92284095,1.7751036,3.6258116,-4.1140294,6.5551124,1.6881167,-1.1198887,-1.1833766,-0.7831092,-1.1165394,0.15657118,-0.16525632,2.52347,-0.5610184,-0.1651161,0.48650143,3,nan,20.0,17,10.269928,39.18163,,,0.33771616,validation,0,0.0
-1.236814,-3.0555706,-0.116600245,-3.829744,-1.0370859,-5.550351,-0.6664741,0.68927026,-7.5880313,0.121734604,-0.421674,-5.4351654,-0.10280553,-1.9269289,0.1237216,2.0998607,-5.654262,-3.1190243,0.8516348,-0.9981478,3,nan,3.0,95,10.895886,25.281841,,,0.3882308,validation,0,0.0
-1.7847636,-4.103365,-0.8476853,0.7535491,-1.2750384,-0.75522965,-0.06752565,2.2546208,-3.8343775,3.7975376,-1.6222638,-4.390308,0.3222392,1.3279613,-0.42929873,2.4114203,-5.469318,-3.8790574,-3.1810117,1.7075888,1,nan,15.0,162,10.428091,57.030464,,,0.48926714,training,0,0.0
-0.38691413,-0.59777486,0.31106088,2.6336434,1.6499996,-2.5925198,0.7931023,4.6874504,1.9264227,1.3296199,-2.4972677,-4.120922,0.65026754,3.6459262,-0.7249012,2.2512045,0.9575202,0.5554115,-1.1855068,1.957876,1,nan,11.0,2,10.96484,,,,0.022648882,training,0,0.0
-1.3917105,-5.981118,-1.8933016,-1.6309075,-0.25681847,-0.52292174,2.9210603,-2.1390488,0.4943164,-3.3675942,-0.016275795,0.70528704,-0.8046156,1.067132,0.22029917,0.31919593,-4.830404,1.2424746,0.19592641,-2.5788634,2,nan,8.0,114,10.663442,16.74076,,,0.3579023,training,1,10021.315520736687
1.7610574,-2.9848733,0.7043115,1.0928297,0.10380707,0.11760214,4.2309227,2.1669443,-1.4677823,-0.15287678,-0.55628985,-2.4926326,2.223965,-0.87563014,-0.409681,-0.856138,-7.70934,-1.1647677,1.2784512,1.2470624,2,nan,2.0,28,10.6216955,,,,0.5146431,training,0,0.0
-0.083894365,-0.48301524,-0.09563941,0.3006318,0.8258365,1.0857275,-1.0555024,-1.5322473,-0.7445703,0.40888062,2.6607032,0.3238411,1.042298,1.4261649,1.0192719,-0.0034071757,-1.3578724,-1.595208,-1.22818,-0.36864105,2,nan,8.0,134,10.114746,42.25238,683.08704,,0.69862854,training,1,9264.077564772384
0.75086904,-4.7650003,-1.0309422,-0.1926975,-0.74042827,-3.5122278,-1.6281105,-0.36460862,-3.0170372,2.4401574,-1.1653335,-2.9292545,0.5758391,1.0532254,0.56663007,1.7247633,-4.536749,-4.7414536,-0.7658367,-0.6360542,1,nan,14.0,152,10.94949,59.06806,,4569.4287,0.088264756,training,0,0.0
-0.5077397,-0.7463006,1.9523541,-0.34960085,-0.18751238,-1.6824375,2.9046094,0.8278295,-0.9771256,0.26592475,2.5953696,-2.5368817,-2.018733,0.73153067,-1.9889054,1.74168,-4.0374885,1.5438068,0.46485832,0.17053096,1,nan,15.0,92,10.449912,59.820946,,,0.32727543,validation,0,0.0
0.7688285,0.0064687426,0.70815456,-0.59537464,0.19627114,1.6374714,1.9141638,-1.0615273,-0.15533547,-4.5232997,-0.8021416,-0.40498152,-0.16794033,-2.005944,0.16339037,1.6564124,2.0982099,2.6470327,0.5100133,-1.218556,2,nan,nan,10,10.578389,1.6080877,,,0.69191134,training,0,0.0
-0.3612914,-1.7592862,0.5482692,-1.3980644,2.1244006,3.7018552,2.4167073,1.7018553,2.5671535,0.15073256,-0.71493953,1.87142,-0.4609129,2.9734814,-1.7210083,0.93966955,2.593642,0.92725307,2.1520808,1.7998873,2,nan,1.0,85,10.408136,,458.18094,,0.6562622,validation,0,0.0
-0.57673067,-1.677585,0.44270447,0.6606528,-1.221961,-0.11909273,-0.8775652,-1.6295357,-0.33153135,-1.00867,0.72059876,-0.6313699,0.65332764,1.9356972,0.526461,0.08528398,-2.627395,1.9200665,-0.37402332,-2.1765344,3,nan,nan,170,10.237027,4.765157,,,0.8326376,training,0,0.0
0.3396812,-2.4818351,-0.6049012,2.467356,0.37899846,0.55615044,-0.5862843,1.1283298,-3.7730765,2.20359,-0.4113293,-2.9293275,-0.59165967,0.57361275,-0.17775095,1.9961041,-5.144105,-3.1312764,-1.1905134,0.4969243,1,nan,nan,166,10.903379,,,,0.12867925,training,0,0.0
-0.17825595,-2.4586227,1.2452002,0.010916511,0.16537899,0.8537016,3.0676947,-1.3195037,0.42902398,0.38938296,0.1874517,-1.2917473,-1.5081111,-0.38394335,-1.0164113,0.9041904,-3.3013525,-0.07551316,-1.3033874,-0.24826622,2,nan,11.0,133,10.57368,45.80276,,,0.8677458,training,0,0.0
-0.957077,1.9117126,-2.7059674,-0.18122151,0.16579822,0.18820776,1.6632589,-3.5070074,2.5457513,1.1355325,2.4170225,-3.1292222,-0.20261143,-2.2452128,-0.8330184,0.7352673,1.2157573,2.2523143,-0.26691192,1.4791818,3,nan,18.0,25,10.002871,76.33603,,,0.4826512,training,0,0.0
-0.011909717,-1.1587145,-2.2047966,-2.9520452,1.1578169,0.52387196,-1.0832058,-0.9064967,-2.052461,-1.0288953,3.2820776,1.2564282,-1.2001611,3.3957965,-0.39025253,5.9811563,4.012505,1.1104946,0.58326924,-1.6938983,3,nan,13.0,35,10.617145,86.40402,845.9869,,0.07549519,validation,0,0.0
-0.6524713,0.36002377,0.8067611,-2.624585,0.82579297,-2.3722267,0.4440499,0.011357372,-0.3454965,0.46337974,1.3075707,-0.8672867,-1.305312,1.1580297,-1.1444232,0.26836586,0.83172107,-1.4910345,-0.5032082,-0.5794381,1,nan,20.0,166,10.326645,70.79275,,,0.5931664,training,0,0.0
-0.09685246,0.88006437,0.234381,-2.028042,-0.8639494,0.5054889,-2.8942285,-5.677286,-2.4878283,1.9199747,4.806916,0.9856445,-0.9062736,1.7613822,1.3236716,-3.80261,-4.978389,-1.6416485,-0.3388948,-4.4747148,2,nan,11.0,76,10.527058,94.80173,,,0.045557402,training,1,8277.576750738812
0.9564005,-4.641609,-0.5514501,0.62501377,0.012732603,-0.078587115,2.0642576,2.0545917,-4.7937055,-2.6082568,-0.592017,0.90210646,-0.12679845,1.0514959,0.32963827,3.0315816,-6.660289,0.112328984,-0.93189985,-3.1994913,2,nan,nan,76,10.885942,4.6993594,,,0.9436814,validation,0,0.0
1.6665881,2.2510295,-0.017832672,-5.0575013,0.8478276,1.8099718,0.5458017,3.0182045,-1.4468609,-1.716621,5.383127,0.21332784,-1.3727077,4.207863,-0.3419633,4.2046447,6.895876,1.2212579,0.8262314,2.7900817,1,nan,11.0,126,10.357269,87.39889,,,0.49108514,training,0,0.0
1.9700719,-2.1332884,1.3171161,0.35275403,-1.1571987,4.0234904,3.3011007,-1.5935159,-1.277445,-2.8446736,0.44823343,-1.2285092,1.2375857,-0.28968158,0.3494769,4.151262,-0.43567857,0.76631767,0.8172254,-1.4022044,1,nan,20.0,26,10.908535,80.79849,527.33997,,0.6104267,training,0,0.0
0.0644666,2.1700628,-1.6770215,-1.4329578,-1.1554472,-0.74634606,4.7865324,5.652782,0.7807617,-1.582453,1.3758134,0.060962103,0.767489,4.165289,-0.44609162,1.0126657,2.559318,-2.2638013,-0.3270666,0.0919502,1,nan,nan,29,10.62336,4.048856,,,0.6852831,training,0,0.0
-2.212751,-1.1943902,-0.66408914,2.9550555,0.34863225,0.124228895,0.4022283,2.8800218,-2.2912235,1.3341275,-1.8491256,-2.6366892,0.03152697,0.9528363,-0.8658779,2.0751963,-2.607507,-2.6437678,1.4488996,0.41864336,3,nan,19.0,52,10.015821,,132.59592,,0.28221324,training,0,0.0
0.5970193,2.7016718,-0.71665484,-0.85560447,0.42356288,0.7433843,-0.20538597,-0.52545667,-2.088149,0.095610246,0.20466584,1.0485182,1.0191264,-1.521169,2.1303558,-1.082964,1.3565781,-4.1382985,-1.4944265,-1.713122,1,nan,12.0,103,10.929438,52.135258,,,0.15486737,training,0,0.0
0.33936986,-1.0086309,-0.81113714,3.4065728,0.09205517,-2.010896,-0.5574299,-0.7274591,0.68535763,2.2145321,-3.6167138,0.12341404,0.0032086752,-0.61562175,-0.64781004,1.1946013,-1.087125,-1.3708862,0.8720082,-2.8686562,2,nan,11.0,68,10.690897,64.60526,,,0.2957895,training,0,0.0
-0.014113207,1.4168522,1.7688049,-0.041027308,-0.81831384,2.3739674,-0.9254755,-3.8692536,0.73292595,-3.5528727,1.4168348,0.48741788,1.8007443,0.067355,-1.0233182,2.8870559,4.3152676,5.5715547,2.0591922,-2.9915211,1,2.0,3.0,111,10.997323,52.55328,,,0.18020804,training,0,0.0
0.70490956,2.5859349,-0.3392962,-0.5491322,0.84926564,1.7106792,-1.9318458,-0.50042486,-1.7987916,-0.61323166,4.5140195,-3.8522673,-1.6369483,0.9357351,0.45106614,-0.50314516,-1.4140918,5.608523,-1.0441161,2.4083056,2,nan,14.0,25,10.17234,,633.43176,,0.86337006,validation,0,0.0
-0.2137625,-0.7154813,2.280129,-3.837988,0.65025455,2.3043978,-5.606942,-13.132502,2.7666695,-1.0697073,2.1692336,-0.8791659,-1.2242906,-0.07404781,0.077515185,-2.2680173,5.439799,-1.4649467,0.045454327,-4.1551805,1,nan,15.0,190,10.1371355,44.24482,,,0.6121217,validation,1,11517.26076415911
0.8405577,-1.9563621,0.16172457,1.9474015,0.30828023,-0.27586237,-6.8217707,-3.2291882,0.3112089,1.9925646,-4.924106,0.5251342,0.042082768,0.093578644,-0.32036546,0.0884777,1.5117794,3.2743678,1.1440182,-2.1978323,1,nan,2.0,125,10.932595,,595.3208,,0.5615457,training,0,0.0
-0.42120236,-2.0625272,0.06381656,1.136456,-0.34547728,0.9632735,3.5038922,-0.25996923,-3.028349,0.7674252,2.9178813,-3.7822037,0.59511226,-0.5597183,1.9875566,0.8792933,-9.482974,1.7991722,0.22332722,0.30320916,3,nan,12.0,169,10.696818,76.4897,,,0.57006395,training,0,0.0
-0.75742054,-1.5889126,0.27454135,1.0370079,0.96880615,-2.0774512,-3.6529896,-0.4119888,-2.3662698,3.2015955,-2.5463421,-3.7651925,-1.0289651,-0.60966533,1.027437,0.90631616,-2.06086,-0.48772043,0.373093,0.6065652,1,nan,10.0,164,10.066,68.56166,,,0.4837177,training,0,0.0
0.6025423,-2.5119388,-1.3511642,5.372296,-1.9595213,1.9441078,0.800247,-1.3297952,1.1893251,0.52779996,1.5827953,2.3113682,0.42583606,-0.7235849,-0.12357905,0.77106464,-5.549721,1.1250271,-0.41759062,0.12392504,2,nan,14.0,67,10.755463,,,,0.84123397,validation,1,8625.119619067878
-1.1512586,-1.2152345,0.4790915,2.0199864,0.012139856,0.38403884,-0.10681499,-10.452178,1.385355,1.4955722,-1.1122603,5.923839,0.2525915,-5.4437046,0.47760376,-1.3759645,-1.7281741,-6.7829585,-0.35749045,-8.4389515,3,nan,11.0,116,10.753876,82.43426,,,0.15923868,training,0,0.0
-0.84809804,-0.9298809,1.2299658,-4.801996,-0.45637482,-0.21224086,-3.100263,-10.870092,3.2943928,-3.6841922,1.912011,-5.3234053,-1.1529646,-1.9814106,-0.59133583,0.078868985,7.978965,-1.8328738,-0.25593707,-0.49012756,1,nan,15.0,193,10.923024,66.45874,,,0.929927,validation,1,11184.130736016947
-0.72870857,-1.540289,-2.8934643,-4.60242,-1.7648774,-1.6477147,1.2660594,6.3390217,-3.3598154,-2.728395,1.5415243,1.7601576,-1.6089016,4.2361727,-1.3813121,4.908841,3.7651951,-1.1778674,0.4728121,1.0895213,2,nan,19.0,200,10.711525,45.15258,,,0.047013536,training,0,0.0
0.4126779,-0.16170752,1.0619419,2.8139398,-1.6239961,-1.9690367,-1.0978858,-1.4219207,2.2826464,-0.60579455,-0.11636999,0.59078896,0.20966971,1.7599899,-0.15247446,0.18358831,0.77963364,-1.2710367,-3.0105324,-2.649897,2,nan,5.0,69,10.124271,41.28219,,,0.66009897,training,0,0.0
0.34775728,-1.3850453,-0.113401785,-0.014099183,-0.19010027,-0.33986226,0.34986085,2.4063795,-4.319565,-2.2565894,0.96703136,-2.035894,-0.02774241,0.051926523,0.064451136,1.1685692,-4.5622087,1.6116232,1.7928636,0.3548017,1,nan,12.0,174,10.01988,41.81266,,,0.20437668,training,0,0.0
0.47238412,0.810609,-0.14256626,1.8441527,1.5330902,-3.5711405,-1.5610393,0.01686398,-3.1448462,0.5546938,-0.6052861,-2.3277347,-0.97797835,-2.4075494,-2.282315,2.1561737,-2.1309862,0.68405163,-1.0512317,-1.5770987,3,nan,16.0,163,10.026211,61.218388,,,0.75301844,training,0,0.0
0.37629956,-0.41744184,0.3648222,-0.082606584,-0.89677316,-5.574964,1.3076718,5.437546,-0.532187,-2.3068168,-0.2809905,-4.858249,0.63133055,3.7617786,-0.6035215,2.1103287,0.6447438,-1.4978167,0.45431978,0.8288841,1,nan,2.0,39,10.028307,29.358212,,,0.48157093,training,0,0.0
0.06018124,-3.1315217,-0.9968246,-0.80500615,-0.45278654,-2.6321478,-5.494886,-6.484562,3.1455948,1.4808156,0.99993026,-2.1885962,1.1218644,0.7662789,0.10538242,-0.890512,2.0031402,-1.6382097,1.0319545,0.952493,1,nan,3.0,81,10.246211,89.36627,,,0.3394824,training,1,8436.403612274915
0.58870703,-2.455133,0.95623446,-4.141394,0.66534567,0.88864154,-1.803149,-5.0873003,-2.1715076,1.8527395,0.5227959,1.950726,0.11316235,-0.48067635,0.5599023,-0.52631086,-1.9030288,-0.32268056,0.8820388,-3.1257992,1,nan,10.0,4,10.860028,69.77811,,,0.7258119,validation,0,0.0
1.0271496,-0.48284656,-1.0457665,2.450027,1.2736925,0.102847986,-0.078365505,-3.8079922,1.673249,-0.35463512,0.2069819,-2.6530588,-1.0071398,-0.98180956,0.44214568,-3.2924004,-5.6978917,4.365129,-0.6884864,-1.5089537,1,nan,14.0,169,10.538831,42.704807,,,0.91787684,training,0,0.0
0.80655676,-2.5919707,-1.5486866,-6.8161936,0.58976287,1.0722252,-3.3358579,-11.749235,4.1775327,-1.6064378,0.66851646,0.85688996,0.4786334,0.8098582,0.48804727,-3.4692657,6.212688,-3.5245187,-0.47106558,-4.151089,2,nan,19.0,77,10.552822,,,,0.8881215,training,1,9870.110690974308
0.3813176,-0.22274417,-1.3554176,-0.57479805,0.72609186,2.894755,0.27577266,-0.111229494,-2.3312135,0.9552217,4.188218,-0.6104059,-0.92250687,2.25074,1.2358029,2.2488341,-2.7275329,3.1945817,0.90923184,0.6500328,3,nan,10.0,194,10.842031,49.462864,,,0.7760169,training,0,0.0
-1.9756812,-1.5064244,-0.24806677,-0.8367465,-0.51678026,1.7897396,1.1444725,-5.661521,1.8772969,-1.5521765,1.0477268,0.49646258,0.8329099,0.7168039,1.3197045,2.713796,3.3858454,-2.4378679,2.5230248,-3.7466197,1,nan,nan,124,10.124173,5.205705,,,0.7788446,training,0,0.0
-0.9402384,-0.94117343,1.9652963,-0.31048232,0.5083683,2.4775233,0.8981247,-2.2894197,1.3918175,-2.2633953,0.0069859135,-0.014534102,-1.2766166,0.94739,-0.72628474,2.0842454,3.3833737,-0.2318254,-0.71095604,-1.3128316,2,nan,9.0,101,10.279183,28.217676,,,0.8975936,validation,0,0.0
-0.3365615,1.0172278,-0.52716225,0.5302083,-1.8360075,-2.0420177,-2.3590686,-2.4365664,2.1333187,0.18737525,-3.4519403,0.7891734,0.5128455,-0.89589673,0.73026,-0.5430228,3.788803,0.91904765,1.3003112,-3.0612938,1,nan,nan,32,10.585759,,,,0.22489718,training,0,0.0
-0.23505595,-2.0370524,1.0268754,2.3464992,0.4427511,-3.19889,1.9522947,2.660844,-0.15887131,0.8654243,-0.4629267,-3.1326888,1.3145577,2.2367375,1.0596378,3.1893454,-2.9729319,-0.36364907,2.1847038,-0.21925399,3,nan,7.0,54,10.969596,42.58113,,,0.5852812,training,0,0.0
0.72740775,-4.2877855,-2.066765,-0.4017276,-1.1390342,1.0238075,0.9588182,-0.6444731,-3.7059884,-0.22768675,0.43563345,1.3094561,0.4661873,0.74450684,-1.3853089,3.390161,-4.288657,-1.3596419,-1.9868865,-2.5193722,2,nan,20.0,145,10.56103,82.25549,,,0.15270354,validation,0,0.0
-0.13157853,-2.335714,0.5293387,0.15123571,-1.0239521,-0.022763865,-1.8563672,0.53428483,-1.6241124,1.3402656,-0.73348767,-0.83857894,-1.0059372,2.371181,-0.55528605,0.7770727,-1.2300929,-2.5888035,-0.46802893,-0.11810175,3,nan,18.0,192,10.018647,,,,0.51370466,training,0,0.0
1.3526496,-2.8491628,1.9835842,3.369542,1.0924468,1.1866653,3.8221574,-6.792294,3.1144943,0.14570574,-1.6383396,-1.3308338,-1.2454798,-3.1959095,-0.7409787,1.3868221,-3.887816,0.9248358,1.2212313,-4.202445,1,nan,10.0,56,10.800632,,524.82416,,0.5939893,validation,0,0.0
-0.25225154,1.8271168,-1.1552961,-1.0760791,3.187585,-0.5025433,-1.311959,3.7201395,-4.520139,-1.8330851,3.779365,-2.2817252,-0.18917425,1.0854366,-0.19848806,1.3732978,-2.007096,4.9068465,2.021357,2.3361304,1,nan,15.0,16,10.232974,36.164806,776.45245,,0.7685183,training,0,0.0
-0.024742836,-0.558083,-1.0398109,-0.5116368,0.7161474,-2.5887456,0.36798605,2.2031682,0.5012823,0.1024273,0.8096928,-2.1617537,1.2572988,3.5092773,2.8836176,0.9585627,0.39552113,-1.0845772,0.61629647,0.49290606,3,nan,6.0,112,10.807105,79.649925,,,0.10099574,training,0,0.0
-0.76243687,0.13587272,-0.612994,0.18813784,0.570602,1.8316512,-1.142127,-1.2362626,2.331042,-3.1642442,0.77664006,3.3331718,0.42774427,1.1203846,2.796821,-1.7651031,3.3096726,-0.87241775,-0.03763995,-0.50456256,3,nan,14.0,1,10.38786,95.4038,,,0.8611618,training,1,11253.525455662202
0.20103288,-3.6650083,-1.2539443,0.50224376,0.22363678,-1.2783196,5.4753695,0.67806566,1.0043153,2.3063579,0.45360065,0.43433475,-0.35455918,1.4085102,0.14583229,3.6925473,-4.303146,-0.786092,-0.48222992,-1.3795047,3,nan,15.0,182,10.863542,49.395184,,,0.50337285,training,0,0.0
0.7201286,-2.6793838,0.18036178,0.70035774,0.38921386,2.4309585,-0.8876965,1.4341472,-3.403546,-2.8108077,0.21443965,-0.31279856,-1.6640673,2.561389,1.1668954,-1.0272058,-5.83965,2.9774394,-1.3473222,-1.0797366,1,nan,6.0,197,10.747122,21.536036,,,0.8410293,training,0,0.0
-1.4305496,-3.447996,0.19063082,1.2758083,-1.640213,-0.47882602,0.9004792,3.9063904,-4.7213745,1.5421433,-0.2804532,-5.4412093,1.1601268,1.8745611,0.12771869,2.8831315,-5.423309,-4.881423,1.0349599,2.3802757,2,nan,1.0,171,10.55624,,,,0.18472071,validation,0,0.0
-1.063961,-4.228737,-0.29853135,-0.57207257,-1.3189169,0.12718277,2.1648912,2.29733,-1.0275145,-1.2389781,-2.215817,2.131358,0.13493006,1.4230834,1.6422226,1.418049,-2.5785203,-0.4302256,0.16768326,-1.2205981,3,nan,11.0,7,10.136456,13.933791,,,0.32457247,validation,0,0.0
1.0759372,-1.5256284,-1.1135637,-3.426856,-0.7359874,0.6190781,-3.0785937,-6.9368453,1.9800612,-0.45443746,1.2575836,-1.349552,-2.0922623,2.8615189,0.21489273,-1.4364241,3.355034,-2.3017607,1.9319483,-2.8014493,3,nan,9.0,168,10.059917,79.63782,,,0.16452539,validation,1,11120.864908035694
0.64989865,0.9321963,0.7696239,2.0590942,-0.80310446,0.009014457,1.8721337,1.2614908,0.6015877,-0.87635034,3.0839963,1.994799,-1.4348358,2.7974963,-0.12638088,1.3629762,-0.28782278,-2.2019963,0.83354175,-1.6823342,3,nan,6.0,31,10.121344,67.439445,,,0.10111736,validation,0,0.0
-0.2980061,-0.3824824,1.4441144,1.1422244,1.2545184,-0.73417425,-3.9913917,-0.5470238,0.5274183,2.277322,-0.5334728,-0.020788189,0.2579017,2.5014732,0.020260695,-0.08808749,0.50825286,1.3648834,-2.3083043,-0.27158943,3,nan,11.0,62,10.044552,78.30902,,,0.40451095,validation,0,0.0
-0.589715,0.9194616,-0.4642222,1.0199294,1.1610937,0.3987412,1.6855993,3.9559863,-0.5220853,1.0746773,-0.31045115,-1.2764032,-1.446092,2.2617178,-0.8607949,1.2952762,0.5648109,-2.4595776,-2.1081057,1.1798496,1,nan,7.0,148,10.107494,66.3048,785.64264,,0.7060559,training,0,0.0
0.7142686,1.6822847,0.40154552,1.5015227,-0.123494916,0.72205865,-0.42656672,2.4588156,0.05375902,-2.3036635,-1.4708198,1.1800417,0.15446332,2.5435574,0.6595815,0.089787714,2.384572,0.91189814,-0.62252873,-2.1556613,3,nan,nan,83,10.225709,6.9303484,,,0.856374,training,0,0.0
-1.5733008,-0.9787955,-0.07628175,-1.6370093,1.5011026,-2.7263656,1.4751153,4.5441623,-3.4782572,-1.8839538,0.93406504,-0.98284817,-0.14892331,0.2777676,1.3487521,-0.66862816,-4.9867706,1.5065659,0.6292348,1.1787732,2,nan,9.0,94,10.712989,38.368145,,,0.43082145,training,0,0.0
-0.17118321,-0.047844898,-0.28283516,-1.7091148,-1.4091114,-0.84867567,1.8724403,-5.554461,0.13112237,-1.0307426,2.8588312,-1.0871156,-1.9155313,-4.058203,2.6159673,-3.6941435,-5.915434,2.2340498,1.4034288,-1.699077,2,nan,nan,45,10.559717,8.358345,552.811,,0.33812276,training,1,9315.807870178804
-2.396163,-2.9799762,1.6423836,1.5779698,-0.77601844,0.8039504,0.8314091,-5.118186,2.7163677,-0.650599,0.1796598,-0.117913894,-0.43321875,-3.2361257,0.2418036,-1.1914654,-1.3783536,-4.280592,-0.18822028,0.5513136,3,nan,19.0,199,10.012556,90.9836,,,0.7736888,training,1,10483.14736573011
-0.28743383,-1.1342101,-0.35776404,1.9525386,0.40799087,-1.4139051,-4.148612,-8.116141,5.894898,0.5918542,1.7345598,0.9901595,0.36829525,-0.53594035,0.9830217,1.4676027,4.7522473,1.9901493,-0.62103087,-0.98365366,1,nan,20.0,162,10.071974,96.08744,,,0.16534713,training,1,7316.026277509411
-0.6068927,-2.596716,1.1923068,1.3639657,-0.40651846,-3.4590087,3.2710125,5.6868773,-2.826836,0.17007034,0.6886737,-2.4402804,-0.3110524,1.8397952,1.6319853,-0.51228076,-9.962938,1.0967047,-0.6764249,0.9559481,3,nan,9.0,28,10.967277,87.00174,,,0.64835495,validation,0,0.0
-0.43066278,-2.7794967,0.24769045,5.0048523,-0.5328386,-2.4094827,-0.23982036,0.40621978,2.629588,1.0852612,-3.6912992,-1.4283086,-1.3395169,2.098075,-0.49955758,2.5359144,-1.2065103,1.0980026,-0.18499249,-1.9812404,1,nan,9.0,66,10.5681,29.118093,,,0.6499096,training,0,0.0
0.25804105,-1.8931719,-0.9832409,1.5299716,0.7843112,-0.90817976,-1.1259557,-3.1161642,-2.5823944,1.6657813,-4.3321824,0.32797945,-0.04400995,-3.178887,-0.887968,0.5117253,-3.585624,-1.2656779,1.00559,-4.8599977,3,nan,14.0,67,10.203293,30.427023,,,0.3796465,training,0,0.0
1.0972136,-1.5445676,0.43057367,-1.0462366,1.0992968,2.4072435,2.0112507,-4.2031693,0.88750064,-2.3588626,-0.9057196,-0.082555965,0.4145053,-2.5285597,0.30858004,1.9038472,1.835654,0.7409002,0.88656276,-1.7886558,2,nan,4.0,61,10.252326,,,,0.04883123,training,0,0.0
-0.3042739,0.7447319,-0.7222424,5.7718406,0.8475145,-2.7019122,-1.1607417,0.09322787,1.6494813,0.54498124,-2.11523,-0.8011539,-0.15648332,-0.30825955,0.2648676,2.1929753,0.027814405,1.5939741,0.80137885,-2.0813315,2,nan,13.0,143,10.743826,86.37201,,,0.30996522,training,0,0.0
1.2677045,1.3497647,0.95459116,2.2097828,0.5989764,1.7741476,1.1309927,2.7893548,0.8470082,1.9448742,1.3670827,-0.8203209,0.2502554,3.0625508,-0.93912745,0.91609746,0.164171,-0.91400176,1.7897819,1.7586668,2,nan,11.0,4,10.19543,70.60314,,,0.20810288,validation,0,0.0
-0.008089037,-4.041053,0.8594366,0.9570172,-0.49607116,-4.206868,-3.3205564,-7.7459164,-2.3709896,0.50400025,-4.8073277,0.033859093,-1.8782709,-5.111447,0.09433587,0.48239133,-4.5358143,-0.45781046,-0.65903294,-7.6359963,3,nan,17.0,177,10.581359,,239.72873,,0.8087049,training,0,0.0
-2.2470772,-2.2025852,0.26906943,0.9148667,0.6724967,-2.1042426,1.4802502,0.76560915,0.053142577,2.2942472,-1.2058716,-2.0634449,-1.7235405,1.2065674,-0.25396857,1.9997938,-2.287707,-1.8642179,-1.0185016,-0.51482993,2,nan,14.0,107,10.97002,50.07088,,,0.5209926,training,0,0.0
-1.3544416,-0.15434627,1.6880398,0.24693255,-1.5933999,1.5004067,0.79813457,-3.102577,0.74951595,-1.6111877,0.5949449,-1.4271935,-0.82766885,-1.0085548,0.10785582,1.2970406,0.7304711,1.894909,-0.8762145,-1.0762427,2,nan,20.0,110,10.846828,,,,0.99587536,validation,0,0.0
-0.5305389,-2.3691256,0.48628488,2.069853,-0.3345079,-1.5065303,0.8457562,3.9047425,-1.1864566,-0.67623687,0.12472724,1.487727,-0.9807362,3.7980623,-0.81941766,1.2171077,-3.8301058,-0.70196646,-0.28210172,-1.3588959,1,nan,18.0,97,10.239848,60.41817,,,0.5035179,training,1,10644.81291965372
0.34569588,-1.2635808,0.24331039,3.0294719,-0.6000244,0.43728638,1.1429613,-2.2707791,3.3998942,0.42879936,-1.1269064,4.0862412,-0.8817109,1.994696,0.8807285,0.1609571,0.20288476,-2.6779313,-0.38052833,-4.6379123,3,nan,11.0,183,10.49377,38.588074,,,0.5521865,training,0,0.0
